"","ID","year","month","day","TMAX"
"7219","USC00020949",1952,6,27,356
"7220","USC00020949",1952,6,28,378
"7221","USC00020949",1952,6,29,400
"7222","USC00020949",1952,6,30,411
"7286","USC00020949",1952,7,1,433
"7287","USC00020949",1952,7,2,433
"7288","USC00020949",1952,7,3,428
"7289","USC00020949",1952,7,4,406
"7290","USC00020949",1952,7,5,417
"7291","USC00020949",1952,7,6,444
"7292","USC00020949",1952,7,7,428
"7293","USC00020949",1952,7,8,406
"7294","USC00020949",1952,7,9,428
"7295","USC00020949",1952,7,10,433
"7296","USC00020949",1952,7,11,428
"7297","USC00020949",1952,7,12,411
"7298","USC00020949",1952,7,13,406
"7299","USC00020949",1952,7,14,428
"7300","USC00020949",1952,7,15,439
"7301","USC00020949",1952,7,16,444
"7302","USC00020949",1952,7,17,439
"7303","USC00020949",1952,7,18,461
"7304","USC00020949",1952,7,19,467
"7305","USC00020949",1952,7,20,417
"7306","USC00020949",1952,7,21,422
"7307","USC00020949",1952,7,22,439
"7308","USC00020949",1952,7,23,433
"7309","USC00020949",1952,7,24,383
"7310","USC00020949",1952,7,25,406
"7311","USC00020949",1952,7,26,422
"7312","USC00020949",1952,7,27,400
"7313","USC00020949",1952,7,28,406
"7314","USC00020949",1952,7,29,389
"7315","USC00020949",1952,7,30,400
"7316","USC00020949",1952,7,31,422
"7379","USC00020949",1952,8,1,450
"7380","USC00020949",1952,8,2,461
"7387","USC00020949",1952,8,9,433
"7388","USC00020949",1952,8,10,428
"7389","USC00020949",1952,8,11,439
"7390","USC00020949",1952,8,12,417
"7391","USC00020949",1952,8,13,433
"7392","USC00020949",1952,8,14,422
"7393","USC00020949",1952,8,15,411
"7394","USC00020949",1952,8,16,378
"7395","USC00020949",1952,8,17,411
"7396","USC00020949",1952,8,18,433
"7397","USC00020949",1952,8,19,417
"7398","USC00020949",1952,8,20,422
"7399","USC00020949",1952,8,21,428
"7400","USC00020949",1952,8,22,444
"7401","USC00020949",1952,8,23,444
"7402","USC00020949",1952,8,24,406
"7403","USC00020949",1952,8,25,394
"7404","USC00020949",1952,8,26,406
"7405","USC00020949",1952,8,27,406
"7406","USC00020949",1952,8,28,433
"7407","USC00020949",1952,8,29,439
"7408","USC00020949",1952,8,30,439
"7409","USC00020949",1952,8,31,444
"7472","USC00020949",1952,9,1,444
"7473","USC00020949",1952,9,2,461
"7474","USC00020949",1952,9,3,461
"7475","USC00020949",1952,9,4,456
"7476","USC00020949",1952,9,5,444
"7477","USC00020949",1952,9,6,444
"7478","USC00020949",1952,9,7,450
"7479","USC00020949",1952,9,8,433
"7480","USC00020949",1952,9,9,428
"7481","USC00020949",1952,9,10,378
"7484","USC00020949",1952,9,13,378
"7485","USC00020949",1952,9,14,400
"7486","USC00020949",1952,9,15,433
"7487","USC00020949",1952,9,16,439
"7488","USC00020949",1952,9,17,406
"7489","USC00020949",1952,9,18,411
"7490","USC00020949",1952,9,19,378
"7492","USC00020949",1952,9,21,350
"7493","USC00020949",1952,9,22,367
"7494","USC00020949",1952,9,23,383
"7495","USC00020949",1952,9,24,389
"7496","USC00020949",1952,9,25,394
"7497","USC00020949",1952,9,26,383
"7498","USC00020949",1952,9,27,389
"7499","USC00020949",1952,9,28,400
"7500","USC00020949",1952,9,29,389
"7501","USC00020949",1952,9,30,400
"7565","USC00020949",1952,10,1,406
"7566","USC00020949",1952,10,2,400
"7567","USC00020949",1952,10,3,406
"7568","USC00020949",1952,10,4,406
"7569","USC00020949",1952,10,5,406
"7570","USC00020949",1952,10,6,400
"7571","USC00020949",1952,10,7,406
"7572","USC00020949",1952,10,8,383
"7573","USC00020949",1952,10,9,389
"7574","USC00020949",1952,10,10,389
"7575","USC00020949",1952,10,11,378
"7576","USC00020949",1952,10,12,378
"7577","USC00020949",1952,10,13,378
"7578","USC00020949",1952,10,14,361
"7579","USC00020949",1952,10,15,372
"7580","USC00020949",1952,10,16,372
"7581","USC00020949",1952,10,17,367
"7582","USC00020949",1952,10,18,372
"7583","USC00020949",1952,10,19,350
"7584","USC00020949",1952,10,20,361
"7585","USC00020949",1952,10,21,372
"7586","USC00020949",1952,10,22,367
"7587","USC00020949",1952,10,23,367
"7588","USC00020949",1952,10,24,350
"7593","USC00020949",1952,10,29,350
"7594","USC00020949",1952,10,30,350
"7661","USC00020949",1952,11,4,356
"8147","USC00020949",1953,4,25,367
"8148","USC00020949",1953,4,26,378
"8221","USC00020949",1953,5,6,356
"8234","USC00020949",1953,5,19,367
"8235","USC00020949",1953,5,20,356
"8236","USC00020949",1953,5,21,350
"8237","USC00020949",1953,5,22,378
"8238","USC00020949",1953,5,23,350
"8246","USC00020949",1953,5,31,356
"8312","USC00020949",1953,6,4,356
"8313","USC00020949",1953,6,5,361
"8316","USC00020949",1953,6,8,356
"8317","USC00020949",1953,6,9,372
"8318","USC00020949",1953,6,10,394
"8319","USC00020949",1953,6,11,394
"8320","USC00020949",1953,6,12,433
"8321","USC00020949",1953,6,13,428
"8322","USC00020949",1953,6,14,417
"8323","USC00020949",1953,6,15,433
"8324","USC00020949",1953,6,16,400
"8325","USC00020949",1953,6,17,356
"8327","USC00020949",1953,6,19,378
"8328","USC00020949",1953,6,20,406
"8329","USC00020949",1953,6,21,439
"8330","USC00020949",1953,6,22,456
"8331","USC00020949",1953,6,23,450
"8332","USC00020949",1953,6,24,439
"8333","USC00020949",1953,6,25,433
"8334","USC00020949",1953,6,26,417
"8335","USC00020949",1953,6,27,417
"8336","USC00020949",1953,6,28,433
"8337","USC00020949",1953,6,29,444
"8338","USC00020949",1953,6,30,450
"8402","USC00020949",1953,7,1,456
"8403","USC00020949",1953,7,2,461
"8404","USC00020949",1953,7,3,461
"8405","USC00020949",1953,7,4,406
"8406","USC00020949",1953,7,5,433
"8407","USC00020949",1953,7,6,406
"8408","USC00020949",1953,7,7,422
"8409","USC00020949",1953,7,8,439
"8410","USC00020949",1953,7,9,433
"8411","USC00020949",1953,7,10,444
"8412","USC00020949",1953,7,11,450
"8413","USC00020949",1953,7,12,428
"8414","USC00020949",1953,7,13,433
"8416","USC00020949",1953,7,15,389
"8417","USC00020949",1953,7,16,417
"8418","USC00020949",1953,7,17,389
"8419","USC00020949",1953,7,18,400
"8420","USC00020949",1953,7,19,428
"8421","USC00020949",1953,7,20,456
"8422","USC00020949",1953,7,21,456
"8423","USC00020949",1953,7,22,461
"8424","USC00020949",1953,7,23,461
"8425","USC00020949",1953,7,24,428
"8426","USC00020949",1953,7,25,428
"8427","USC00020949",1953,7,26,433
"8428","USC00020949",1953,7,27,433
"8429","USC00020949",1953,7,28,428
"8430","USC00020949",1953,7,29,411
"8431","USC00020949",1953,7,30,372
"8432","USC00020949",1953,7,31,406
"8495","USC00020949",1953,8,1,417
"8496","USC00020949",1953,8,2,422
"8497","USC00020949",1953,8,3,428
"8498","USC00020949",1953,8,4,433
"8499","USC00020949",1953,8,5,428
"8500","USC00020949",1953,8,6,450
"8501","USC00020949",1953,8,7,461
"8502","USC00020949",1953,8,8,450
"8503","USC00020949",1953,8,9,406
"8504","USC00020949",1953,8,10,406
"8505","USC00020949",1953,8,11,422
"8506","USC00020949",1953,8,12,439
"8507","USC00020949",1953,8,13,433
"8508","USC00020949",1953,8,14,450
"8509","USC00020949",1953,8,15,433
"8510","USC00020949",1953,8,16,439
"8511","USC00020949",1953,8,17,444
"8512","USC00020949",1953,8,18,450
"8513","USC00020949",1953,8,19,433
"8514","USC00020949",1953,8,20,439
"8515","USC00020949",1953,8,21,428
"8516","USC00020949",1953,8,22,422
"8517","USC00020949",1953,8,23,433
"8518","USC00020949",1953,8,24,428
"8519","USC00020949",1953,8,25,383
"8520","USC00020949",1953,8,26,361
"8521","USC00020949",1953,8,27,389
"8523","USC00020949",1953,8,29,356
"8524","USC00020949",1953,8,30,350
"8525","USC00020949",1953,8,31,361
"8588","USC00020949",1953,9,1,367
"8589","USC00020949",1953,9,2,400
"8590","USC00020949",1953,9,3,411
"8591","USC00020949",1953,9,4,422
"8592","USC00020949",1953,9,5,428
"8593","USC00020949",1953,9,6,439
"8594","USC00020949",1953,9,7,439
"8595","USC00020949",1953,9,8,433
"8596","USC00020949",1953,9,9,433
"8597","USC00020949",1953,9,10,433
"8598","USC00020949",1953,9,11,439
"8599","USC00020949",1953,9,12,433
"8600","USC00020949",1953,9,13,433
"8601","USC00020949",1953,9,14,439
"8602","USC00020949",1953,9,15,433
"8603","USC00020949",1953,9,16,422
"8604","USC00020949",1953,9,17,417
"8605","USC00020949",1953,9,18,389
"8606","USC00020949",1953,9,19,400
"8607","USC00020949",1953,9,20,406
"8608","USC00020949",1953,9,21,406
"8609","USC00020949",1953,9,22,400
"8610","USC00020949",1953,9,23,389
"8611","USC00020949",1953,9,24,394
"8612","USC00020949",1953,9,25,400
"8613","USC00020949",1953,9,26,406
"8614","USC00020949",1953,9,27,378
"8615","USC00020949",1953,9,28,350
"8616","USC00020949",1953,9,29,367
"8617","USC00020949",1953,9,30,378
"8681","USC00020949",1953,10,1,389
"8682","USC00020949",1953,10,2,356
"8684","USC00020949",1953,10,4,389
"8685","USC00020949",1953,10,5,383
"8686","USC00020949",1953,10,6,367
"8687","USC00020949",1953,10,7,372
"8688","USC00020949",1953,10,8,372
"8689","USC00020949",1953,10,9,378
"8690","USC00020949",1953,10,10,361
"9243","USC00020949",1954,4,5,361
"9253","USC00020949",1954,4,15,356
"9254","USC00020949",1954,4,16,367
"9255","USC00020949",1954,4,17,389
"9256","USC00020949",1954,4,18,389
"9257","USC00020949",1954,4,19,389
"9258","USC00020949",1954,4,20,372
"9259","USC00020949",1954,4,21,378
"9260","USC00020949",1954,4,22,378
"9261","USC00020949",1954,4,23,350
"9334","USC00020949",1954,5,3,356
"9335","USC00020949",1954,5,4,361
"9336","USC00020949",1954,5,5,378
"9337","USC00020949",1954,5,6,378
"9338","USC00020949",1954,5,7,389
"9339","USC00020949",1954,5,8,372
"9340","USC00020949",1954,5,9,361
"9342","USC00020949",1954,5,11,378
"9343","USC00020949",1954,5,12,383
"9344","USC00020949",1954,5,13,378
"9345","USC00020949",1954,5,14,367
"9346","USC00020949",1954,5,15,367
"9347","USC00020949",1954,5,16,361
"9348","USC00020949",1954,5,17,383
"9349","USC00020949",1954,5,18,378
"9350","USC00020949",1954,5,19,383
"9351","USC00020949",1954,5,20,389
"9352","USC00020949",1954,5,21,372
"9353","USC00020949",1954,5,22,350
"9354","USC00020949",1954,5,23,361
"9355","USC00020949",1954,5,24,394
"9356","USC00020949",1954,5,25,378
"9357","USC00020949",1954,5,26,367
"9358","USC00020949",1954,5,27,372
"9359","USC00020949",1954,5,28,372
"9361","USC00020949",1954,5,30,356
"9362","USC00020949",1954,5,31,378
"9425","USC00020949",1954,6,1,378
"9426","USC00020949",1954,6,2,394
"9427","USC00020949",1954,6,3,400
"9428","USC00020949",1954,6,4,378
"9431","USC00020949",1954,6,7,350
"9435","USC00020949",1954,6,11,361
"9436","USC00020949",1954,6,12,367
"9437","USC00020949",1954,6,13,350
"9438","USC00020949",1954,6,14,361
"9439","USC00020949",1954,6,15,389
"9440","USC00020949",1954,6,16,389
"9441","USC00020949",1954,6,17,406
"9442","USC00020949",1954,6,18,417
"9443","USC00020949",1954,6,19,433
"9444","USC00020949",1954,6,20,456
"9445","USC00020949",1954,6,21,467
"9446","USC00020949",1954,6,22,456
"9447","USC00020949",1954,6,23,456
"9448","USC00020949",1954,6,24,406
"9449","USC00020949",1954,6,25,394
"9450","USC00020949",1954,6,26,389
"9451","USC00020949",1954,6,27,400
"9452","USC00020949",1954,6,28,411
"9453","USC00020949",1954,6,29,433
"9454","USC00020949",1954,6,30,450
"9518","USC00020949",1954,7,1,439
"9519","USC00020949",1954,7,2,433
"9520","USC00020949",1954,7,3,433
"9521","USC00020949",1954,7,4,444
"9522","USC00020949",1954,7,5,456
"9523","USC00020949",1954,7,6,461
"9524","USC00020949",1954,7,7,456
"9525","USC00020949",1954,7,8,433
"9526","USC00020949",1954,7,9,433
"9527","USC00020949",1954,7,10,433
"9528","USC00020949",1954,7,11,411
"9529","USC00020949",1954,7,12,433
"9530","USC00020949",1954,7,13,394
"9531","USC00020949",1954,7,14,433
"9532","USC00020949",1954,7,15,461
"9533","USC00020949",1954,7,16,417
"9534","USC00020949",1954,7,17,389
"9535","USC00020949",1954,7,18,394
"9536","USC00020949",1954,7,19,428
"9537","USC00020949",1954,7,20,422
"9538","USC00020949",1954,7,21,411
"9539","USC00020949",1954,7,22,378
"9540","USC00020949",1954,7,23,350
"9542","USC00020949",1954,7,25,372
"9543","USC00020949",1954,7,26,406
"9544","USC00020949",1954,7,27,439
"9545","USC00020949",1954,7,28,467
"9546","USC00020949",1954,7,29,456
"9547","USC00020949",1954,7,30,444
"9548","USC00020949",1954,7,31,456
"9611","USC00020949",1954,8,1,422
"9612","USC00020949",1954,8,2,417
"9613","USC00020949",1954,8,3,411
"9614","USC00020949",1954,8,4,361
"9615","USC00020949",1954,8,5,394
"9616","USC00020949",1954,8,6,400
"9617","USC00020949",1954,8,7,417
"9618","USC00020949",1954,8,8,406
"9619","USC00020949",1954,8,9,433
"9620","USC00020949",1954,8,10,383
"9621","USC00020949",1954,8,11,417
"9622","USC00020949",1954,8,12,372
"9623","USC00020949",1954,8,13,389
"9624","USC00020949",1954,8,14,406
"9625","USC00020949",1954,8,15,406
"9626","USC00020949",1954,8,16,417
"9627","USC00020949",1954,8,17,428
"9628","USC00020949",1954,8,18,411
"9629","USC00020949",1954,8,19,394
"9630","USC00020949",1954,8,20,378
"9631","USC00020949",1954,8,21,383
"9632","USC00020949",1954,8,22,389
"9633","USC00020949",1954,8,23,411
"9634","USC00020949",1954,8,24,400
"9635","USC00020949",1954,8,25,394
"9636","USC00020949",1954,8,26,389
"9637","USC00020949",1954,8,27,417
"9638","USC00020949",1954,8,28,444
"9639","USC00020949",1954,8,29,439
"9640","USC00020949",1954,8,30,439
"9641","USC00020949",1954,8,31,428
"9704","USC00020949",1954,9,1,372
"9705","USC00020949",1954,9,2,378
"9706","USC00020949",1954,9,3,400
"9707","USC00020949",1954,9,4,406
"9708","USC00020949",1954,9,5,400
"9709","USC00020949",1954,9,6,400
"9710","USC00020949",1954,9,7,406
"9711","USC00020949",1954,9,8,417
"9712","USC00020949",1954,9,9,433
"9713","USC00020949",1954,9,10,433
"9714","USC00020949",1954,9,11,417
"9715","USC00020949",1954,9,12,394
"9716","USC00020949",1954,9,13,394
"9717","USC00020949",1954,9,14,411
"9718","USC00020949",1954,9,15,400
"9719","USC00020949",1954,9,16,400
"9720","USC00020949",1954,9,17,400
"9721","USC00020949",1954,9,18,400
"9722","USC00020949",1954,9,19,400
"9723","USC00020949",1954,9,20,406
"9724","USC00020949",1954,9,21,433
"9725","USC00020949",1954,9,22,361
"9726","USC00020949",1954,9,23,361
"9727","USC00020949",1954,9,24,356
"9728","USC00020949",1954,9,25,350
"9729","USC00020949",1954,9,26,367
"9730","USC00020949",1954,9,27,383
"9731","USC00020949",1954,9,28,389
"9732","USC00020949",1954,9,29,378
"9733","USC00020949",1954,9,30,350
"9797","USC00020949",1954,10,1,383
"9801","USC00020949",1954,10,5,356
"9802","USC00020949",1954,10,6,367
"9803","USC00020949",1954,10,7,394
"9804","USC00020949",1954,10,8,406
"9805","USC00020949",1954,10,9,361
"9806","USC00020949",1954,10,10,356
"9807","USC00020949",1954,10,11,361
"9808","USC00020949",1954,10,12,372
"9809","USC00020949",1954,10,13,367
"9810","USC00020949",1954,10,14,367
"9811","USC00020949",1954,10,15,361
"9812","USC00020949",1954,10,16,378
"9813","USC00020949",1954,10,17,372
"9814","USC00020949",1954,10,18,378
"9815","USC00020949",1954,10,19,372
"9816","USC00020949",1954,10,20,361
"9817","USC00020949",1954,10,21,361
"9818","USC00020949",1954,10,22,350
"10451","USC00020949",1955,5,4,350
"10452","USC00020949",1955,5,5,350
"10453","USC00020949",1955,5,6,356
"10458","USC00020949",1955,5,11,372
"10459","USC00020949",1955,5,12,383
"10460","USC00020949",1955,5,13,378
"10466","USC00020949",1955,5,19,367
"10467","USC00020949",1955,5,20,383
"10468","USC00020949",1955,5,21,372
"10469","USC00020949",1955,5,22,361
"10470","USC00020949",1955,5,23,367
"10471","USC00020949",1955,5,24,350
"10475","USC00020949",1955,5,28,394
"10476","USC00020949",1955,5,29,406
"10477","USC00020949",1955,5,30,372
"10543","USC00020949",1955,6,3,356
"10544","USC00020949",1955,6,4,378
"10545","USC00020949",1955,6,5,394
"10546","USC00020949",1955,6,6,422
"10547","USC00020949",1955,6,7,444
"10548","USC00020949",1955,6,8,472
"10549","USC00020949",1955,6,9,461
"10550","USC00020949",1955,6,10,433
"10551","USC00020949",1955,6,11,383
"10552","USC00020949",1955,6,12,372
"10554","USC00020949",1955,6,14,350
"10555","USC00020949",1955,6,15,378
"10557","USC00020949",1955,6,17,389
"10558","USC00020949",1955,6,18,411
"10559","USC00020949",1955,6,19,422
"10560","USC00020949",1955,6,20,433
"10561","USC00020949",1955,6,21,450
"10562","USC00020949",1955,6,22,456
"10563","USC00020949",1955,6,23,444
"10564","USC00020949",1955,6,24,406
"10565","USC00020949",1955,6,25,383
"10566","USC00020949",1955,6,26,378
"10567","USC00020949",1955,6,27,400
"10568","USC00020949",1955,6,28,400
"10569","USC00020949",1955,6,29,372
"10570","USC00020949",1955,6,30,389
"10634","USC00020949",1955,7,1,389
"10635","USC00020949",1955,7,2,389
"10636","USC00020949",1955,7,3,394
"10637","USC00020949",1955,7,4,400
"10638","USC00020949",1955,7,5,400
"10639","USC00020949",1955,7,6,406
"10640","USC00020949",1955,7,7,417
"10641","USC00020949",1955,7,8,439
"10642","USC00020949",1955,7,9,428
"10643","USC00020949",1955,7,10,406
"10644","USC00020949",1955,7,11,406
"10645","USC00020949",1955,7,12,422
"10646","USC00020949",1955,7,13,406
"10647","USC00020949",1955,7,14,439
"10648","USC00020949",1955,7,15,456
"10649","USC00020949",1955,7,16,444
"10650","USC00020949",1955,7,17,411
"10651","USC00020949",1955,7,18,406
"10652","USC00020949",1955,7,19,361
"10653","USC00020949",1955,7,20,389
"10654","USC00020949",1955,7,21,406
"10655","USC00020949",1955,7,22,422
"10656","USC00020949",1955,7,23,400
"10657","USC00020949",1955,7,24,367
"10659","USC00020949",1955,7,26,389
"10660","USC00020949",1955,7,27,406
"10661","USC00020949",1955,7,28,422
"10662","USC00020949",1955,7,29,417
"10663","USC00020949",1955,7,30,400
"10664","USC00020949",1955,7,31,400
"10727","USC00020949",1955,8,1,417
"10728","USC00020949",1955,8,2,422
"10729","USC00020949",1955,8,3,400
"10730","USC00020949",1955,8,4,378
"10731","USC00020949",1955,8,5,394
"10732","USC00020949",1955,8,6,406
"10733","USC00020949",1955,8,7,372
"10734","USC00020949",1955,8,8,389
"10735","USC00020949",1955,8,9,406
"10736","USC00020949",1955,8,10,428
"10737","USC00020949",1955,8,11,417
"10738","USC00020949",1955,8,12,417
"10739","USC00020949",1955,8,13,383
"10740","USC00020949",1955,8,14,400
"10741","USC00020949",1955,8,15,411
"10742","USC00020949",1955,8,16,383
"10743","USC00020949",1955,8,17,350
"10744","USC00020949",1955,8,18,361
"10745","USC00020949",1955,8,19,378
"10746","USC00020949",1955,8,20,394
"10747","USC00020949",1955,8,21,406
"10748","USC00020949",1955,8,22,406
"10749","USC00020949",1955,8,23,356
"10751","USC00020949",1955,8,25,372
"10752","USC00020949",1955,8,26,394
"10753","USC00020949",1955,8,27,411
"10754","USC00020949",1955,8,28,417
"10755","USC00020949",1955,8,29,428
"10756","USC00020949",1955,8,30,417
"10757","USC00020949",1955,8,31,417
"10820","USC00020949",1955,9,1,411
"10821","USC00020949",1955,9,2,428
"10822","USC00020949",1955,9,3,439
"10823","USC00020949",1955,9,4,456
"10824","USC00020949",1955,9,5,444
"10825","USC00020949",1955,9,6,439
"10826","USC00020949",1955,9,7,433
"10827","USC00020949",1955,9,8,422
"10828","USC00020949",1955,9,9,433
"10829","USC00020949",1955,9,10,428
"10830","USC00020949",1955,9,11,433
"10831","USC00020949",1955,9,12,428
"10832","USC00020949",1955,9,13,433
"10833","USC00020949",1955,9,14,422
"10834","USC00020949",1955,9,15,400
"10835","USC00020949",1955,9,16,383
"10836","USC00020949",1955,9,17,350
"10840","USC00020949",1955,9,21,356
"10841","USC00020949",1955,9,22,367
"10842","USC00020949",1955,9,23,356
"10845","USC00020949",1955,9,26,350
"10846","USC00020949",1955,9,27,361
"10847","USC00020949",1955,9,28,361
"10848","USC00020949",1955,9,29,378
"10849","USC00020949",1955,9,30,389
"10913","USC00020949",1955,10,1,389
"10914","USC00020949",1955,10,2,389
"10915","USC00020949",1955,10,3,361
"10919","USC00020949",1955,10,7,350
"10920","USC00020949",1955,10,8,367
"10921","USC00020949",1955,10,9,372
"10922","USC00020949",1955,10,10,378
"10923","USC00020949",1955,10,11,350
"10924","USC00020949",1955,10,12,367
"10925","USC00020949",1955,10,13,372
"10926","USC00020949",1955,10,14,383
"10927","USC00020949",1955,10,15,350
"10928","USC00020949",1955,10,16,372
"10929","USC00020949",1955,10,17,378
"10930","USC00020949",1955,10,18,361
"11401","USC00020949",1956,3,24,350
"11492","USC00020949",1956,4,22,356
"11493","USC00020949",1956,4,23,367
"11565","USC00020949",1956,5,2,367
"11566","USC00020949",1956,5,3,400
"11567","USC00020949",1956,5,4,350
"11569","USC00020949",1956,5,6,350
"11570","USC00020949",1956,5,7,361
"11578","USC00020949",1956,5,15,361
"11579","USC00020949",1956,5,16,394
"11580","USC00020949",1956,5,17,417
"11581","USC00020949",1956,5,18,394
"11582","USC00020949",1956,5,19,400
"11583","USC00020949",1956,5,20,394
"11584","USC00020949",1956,5,21,394
"11585","USC00020949",1956,5,22,394
"11586","USC00020949",1956,5,23,411
"11587","USC00020949",1956,5,24,356
"11588","USC00020949",1956,5,25,389
"11590","USC00020949",1956,5,27,350
"11592","USC00020949",1956,5,29,350
"11593","USC00020949",1956,5,30,383
"11594","USC00020949",1956,5,31,394
"11657","USC00020949",1956,6,1,400
"11658","USC00020949",1956,6,2,428
"11659","USC00020949",1956,6,3,417
"11660","USC00020949",1956,6,4,378
"11661","USC00020949",1956,6,5,361
"11662","USC00020949",1956,6,6,383
"11663","USC00020949",1956,6,7,406
"11664","USC00020949",1956,6,8,417
"11665","USC00020949",1956,6,9,433
"11666","USC00020949",1956,6,10,456
"11667","USC00020949",1956,6,11,450
"11668","USC00020949",1956,6,12,450
"11669","USC00020949",1956,6,13,433
"11670","USC00020949",1956,6,14,406
"11671","USC00020949",1956,6,15,356
"11672","USC00020949",1956,6,16,367
"11673","USC00020949",1956,6,17,378
"11674","USC00020949",1956,6,18,378
"11675","USC00020949",1956,6,19,411
"11676","USC00020949",1956,6,20,378
"11677","USC00020949",1956,6,21,400
"11678","USC00020949",1956,6,22,400
"11679","USC00020949",1956,6,23,417
"11680","USC00020949",1956,6,24,417
"11681","USC00020949",1956,6,25,428
"11682","USC00020949",1956,6,26,450
"11683","USC00020949",1956,6,27,456
"11684","USC00020949",1956,6,28,439
"11685","USC00020949",1956,6,29,411
"11686","USC00020949",1956,6,30,406
"11750","USC00020949",1956,7,1,400
"11751","USC00020949",1956,7,2,383
"11752","USC00020949",1956,7,3,394
"11753","USC00020949",1956,7,4,417
"11754","USC00020949",1956,7,5,422
"11755","USC00020949",1956,7,6,428
"11756","USC00020949",1956,7,7,450
"11757","USC00020949",1956,7,8,461
"11758","USC00020949",1956,7,9,461
"11759","USC00020949",1956,7,10,422
"11760","USC00020949",1956,7,11,444
"11761","USC00020949",1956,7,12,411
"11762","USC00020949",1956,7,13,406
"11763","USC00020949",1956,7,14,411
"11764","USC00020949",1956,7,15,422
"11765","USC00020949",1956,7,16,411
"11766","USC00020949",1956,7,17,406
"11767","USC00020949",1956,7,18,406
"11768","USC00020949",1956,7,19,428
"11769","USC00020949",1956,7,20,428
"11770","USC00020949",1956,7,21,433
"11771","USC00020949",1956,7,22,433
"11772","USC00020949",1956,7,23,422
"11773","USC00020949",1956,7,24,383
"11774","USC00020949",1956,7,25,406
"11775","USC00020949",1956,7,26,389
"11776","USC00020949",1956,7,27,417
"11777","USC00020949",1956,7,28,428
"11778","USC00020949",1956,7,29,394
"11779","USC00020949",1956,7,30,389
"11780","USC00020949",1956,7,31,406
"11843","USC00020949",1956,8,1,417
"11844","USC00020949",1956,8,2,400
"11845","USC00020949",1956,8,3,389
"11846","USC00020949",1956,8,4,406
"11847","USC00020949",1956,8,5,417
"11848","USC00020949",1956,8,6,428
"11849","USC00020949",1956,8,7,439
"11850","USC00020949",1956,8,8,439
"11851","USC00020949",1956,8,9,444
"11852","USC00020949",1956,8,10,444
"11853","USC00020949",1956,8,11,422
"11854","USC00020949",1956,8,12,411
"11855","USC00020949",1956,8,13,406
"11856","USC00020949",1956,8,14,428
"11857","USC00020949",1956,8,15,417
"11858","USC00020949",1956,8,16,417
"11859","USC00020949",1956,8,17,417
"11860","USC00020949",1956,8,18,411
"11861","USC00020949",1956,8,19,417
"11862","USC00020949",1956,8,20,428
"11863","USC00020949",1956,8,21,433
"11864","USC00020949",1956,8,22,444
"11865","USC00020949",1956,8,23,450
"11866","USC00020949",1956,8,24,444
"11867","USC00020949",1956,8,25,433
"11868","USC00020949",1956,8,26,394
"11869","USC00020949",1956,8,27,389
"11870","USC00020949",1956,8,28,367
"11871","USC00020949",1956,8,29,383
"11872","USC00020949",1956,8,30,394
"11873","USC00020949",1956,8,31,400
"11936","USC00020949",1956,9,1,428
"11937","USC00020949",1956,9,2,439
"11938","USC00020949",1956,9,3,428
"11939","USC00020949",1956,9,4,417
"11940","USC00020949",1956,9,5,422
"11941","USC00020949",1956,9,6,422
"11942","USC00020949",1956,9,7,406
"11943","USC00020949",1956,9,8,417
"11944","USC00020949",1956,9,9,417
"11945","USC00020949",1956,9,10,433
"11946","USC00020949",1956,9,11,433
"11947","USC00020949",1956,9,12,422
"11948","USC00020949",1956,9,13,422
"11949","USC00020949",1956,9,14,433
"11950","USC00020949",1956,9,15,411
"11951","USC00020949",1956,9,16,417
"11952","USC00020949",1956,9,17,422
"11953","USC00020949",1956,9,18,450
"11954","USC00020949",1956,9,19,422
"11955","USC00020949",1956,9,20,372
"11956","USC00020949",1956,9,21,372
"11957","USC00020949",1956,9,22,389
"11958","USC00020949",1956,9,23,389
"11959","USC00020949",1956,9,24,406
"11960","USC00020949",1956,9,25,411
"11961","USC00020949",1956,9,26,422
"11962","USC00020949",1956,9,27,422
"11963","USC00020949",1956,9,28,406
"11964","USC00020949",1956,9,29,400
"11965","USC00020949",1956,9,30,400
"12029","USC00020949",1956,10,1,367
"12030","USC00020949",1956,10,2,372
"12032","USC00020949",1956,10,4,350
"12034","USC00020949",1956,10,6,350
"12035","USC00020949",1956,10,7,350
"12037","USC00020949",1956,10,9,350
"12038","USC00020949",1956,10,10,361
"12039","USC00020949",1956,10,11,350
"12049","USC00020949",1956,10,21,350
"12680","USC00020949",1957,5,1,361
"12681","USC00020949",1957,5,2,356
"12682","USC00020949",1957,5,3,350
"12683","USC00020949",1957,5,4,372
"12684","USC00020949",1957,5,5,372
"12685","USC00020949",1957,5,6,361
"12696","USC00020949",1957,5,17,350
"12705","USC00020949",1957,5,26,389
"12706","USC00020949",1957,5,27,394
"12707","USC00020949",1957,5,28,378
"12708","USC00020949",1957,5,29,367
"12709","USC00020949",1957,5,30,372
"12710","USC00020949",1957,5,31,406
"12773","USC00020949",1957,6,1,433
"12774","USC00020949",1957,6,2,444
"12775","USC00020949",1957,6,3,450
"12776","USC00020949",1957,6,4,456
"12777","USC00020949",1957,6,5,456
"12778","USC00020949",1957,6,6,422
"12779","USC00020949",1957,6,7,406
"12780","USC00020949",1957,6,8,361
"12781","USC00020949",1957,6,9,383
